iter	Passed	Remaining
5563	37707	97832
5564	37714	97826
5565	37718	97812
5566	37723	97802
5567	37732	97801
5568	37736	97787
5569	37740	97773
5570	37746	97765
5571	37751	97753
5572	37755	97738
5573	37761	97730
5574	37766	97719
5575	37771	97707
5576	37778	97700
5577	37782	97687
5578	37786	97673
5579	37792	97665
5580	37797	97654
5581	37801	97640
5582	37807	97629
5583	37812	97619
5584	37817	97607
5585	37824	97600
5586	37829	97590
5587	37834	97579
5588	37841	97572
5589	37845	97558
5590	37849	97545
5591	37856	97538
5592	37861	97527
5593	37866	97514
5594	37873	97510
5595	37877	97497
5596	37882	97483
5597	37889	97477
5598	37893	97464
5599	37897	97450
5600	37906	97448
5601	37910	97436
5602	37914	97422
5603	37923	97420
5604	37928	97410
5605	37937	97409
5606	37944	97402
5607	37949	97391
5608	37957	97387
5609	37962	97376
5610	37969	97369
5611	37975	97360
5612	37990	97374
5613	37995	97363
5614	38001	97355
5615	38012	97360
5616	38020	97354
5617	38028	97351
5618	38037	97350
5619	38044	97344
5620	38054	97347
5621	38058	97333
5622	38069	97336
5623	38075	97327
5624	38081	97319
5625	38087	97310
5626	38091	97296
5627	38098	97290
5628	38104	97283
5629	38109	97270
5630	38114	97260
5631	38120	97249
5632	38124	97237
5633	38130	97228
5634	38135	97215
5635	38140	97206
5636	38148	97201
5637	38152	97188
5638	38157	97177
5639	38165	97173
5640	38170	97161
5641	38178	97158
5642	38184	97149
5643	38188	97135
5644	38194	97125
5645	38199	97114
5646	38204	97104
5647	38213	97102
5648	38221	97100
5649	38228	97092
5650	38234	97084
5651	38240	97077
5652	38245	97065
5653	38251	97057
5654	38258	97049
5655	38265	97042
5656	38271	97034
5657	38278	97028
5658	38283	97017
5659	38289	97009
5660	38294	96998
5661	38299	96986
5662	38306	96981
5663	38312	96972
5664	38319	96964
5665	38327	96960
5666	38331	96948
5667	38337	96939
5668	38342	96929
5669	38349	96921
5670	38356	96916
5671	38362	96907
5672	38366	96892
5673	38374	96889
5674	38379	96879
5675	38387	96876
5676	38393	96865
5677	38397	96852
5678	38406	96851
5679	38412	96841
5680	38419	96837
5681	38426	96831
5682	38435	96828
5683	38440	96817
5684	38446	96808
5685	38454	96804
5686	38460	96797
5687	38465	96785
5688	38470	96774
5689	38475	96763
5690	38482	96758
5691	38488	96747
5692	38492	96735
5693	38500	96730
5694	38505	96719
5695	38509	96706
5696	38516	96700
5697	38521	96690
5698	38528	96683
5699	38534	96675
5700	38538	96661
5701	38543	96650
5702	38549	96640
5703	38557	96636
5704	38564	96630
5705	38570	96623
5706	38577	96615
5707	38585	96613
5708	38594	96610
5709	38600	96602
5710	38605	96590
5711	38616	96595
5712	38622	96585
5713	38628	96576
5714	38634	96568
5715	38640	96560
5716	38647	96553
5717	38653	96544
5718	38658	96534
5719	38663	96524
5720	38669	96514
5721	38676	96507
5722	38683	96502
5723	38688	96492
5724	38695	96485
5725	38700	96473
5726	38704	96460
5727	38710	96451
5728	38719	96450
5729	38725	96442
5730	38731	96433
5731	38736	96422
5732	38741	96412
5733	38746	96401
5734	38751	96388
5735	38758	96383
5736	38765	96376
5737	38770	96365
5738	38775	96355
5739	38780	96344
5740	38785	96332
5741	38790	96321
5742	38796	96311
5743	38800	96298
5744	38806	96289
5745	38812	96281
5746	38818	96273
5747	38825	96265
5748	38829	96253
5749	38834	96242
5750	38839	96231
5751	38844	96221
5752	38850	96211
5753	38857	96205
5754	38863	96195
5755	38869	96186
5756	38877	96183
5757	38884	96176
5758	38890	96170
5759	38896	96160
5760	38901	96149
5761	38906	96137
5762	38910	96124
5763	38914	96111
5764	38919	96101
5765	38924	96089
5766	38929	96078
5767	38935	96070
5768	38940	96058
5769	38945	96046
5770	38951	96039
5771	38956	96028
5772	38961	96015
5773	38966	96005
5774	38970	95993
5775	38974	95979
5776	38980	95969
5777	38985	95958
5778	38988	95944
5779	38992	95930
5780	38998	95920
5781	39003	95909
5782	39009	95900
5783	39015	95893
5784	39020	95883
5785	39025	95870
5786	39032	95864
5787	39036	95852
5788	39040	95838
5789	39047	95831
5790	39052	95819
5791	39056	95807
5792	39061	95796
5793	39066	95785
5794	39070	95771
5795	39074	95757
5796	39079	95747
5797	39083	95734
5798	39087	95720
5799	39095	95716
5800	39099	95703
5801	39103	95689
5802	39108	95678
5803	39112	95666
5804	39116	95652
5805	39121	95639
5806	39128	95634
5807	39133	95622
5808	39141	95620
5809	39147	95611
5810	39151	95599
5811	39158	95591
5812	39163	95579
5813	39167	95567
5814	39172	95555
5815	39177	95545
5816	39181	95532
5817	39188	95526
5818	39193	95514
5819	39197	95501
5820	39203	95493
5821	39210	95487
5822	39216	95479
5823	39223	95471
5824	39228	95460
5825	39235	95454
5826	39243	95450
5827	39248	95441
5828	39256	95437
5829	39261	95425
5830	39265	95413
5831	39274	95411
5832	39279	95401
5833	39283	95388
5834	39290	95382
5835	39296	95372
5836	39302	95364
5837	39308	95355
5838	39312	95342
5839	39318	95332
5840	39323	95321
5841	39327	95310
5842	39335	95305
5843	39341	95296
5844	39345	95285
5845	39352	95276
5846	39357	95266
5847	39363	95258
5848	39369	95250
5849	39375	95241
5850	39382	95234
5851	39390	95231
5852	39394	95219
5853	39402	95214
5854	39408	95207
5855	39413	95196
5856	39427	95206
5857	39436	95204
5858	39440	95192
5859	39447	95185
5860	39456	95183
5861	39462	95174
5862	39469	95169
5863	39475	95161
5864	39482	95154
5865	39487	95144
5866	39492	95133
5867	39499	95127
5868	39503	95115
5869	39508	95102
5870	39513	95093
5871	39521	95087
5872	39527	95079
5873	39533	95070
5874	39537	95058
5875	39544	95051
5876	39549	95041
5877	39554	95029
5878	39560	95023
5879	39566	95013
5880	39571	95002
5881	39576	94992
5882	39581	94981
5883	39586	94970
5884	39596	94970
5885	39602	94962
5886	39610	94958
5887	39619	94956
5888	39627	94952
5889	39637	94954
5890	39644	94948
5891	39654	94950
5892	39663	94948
5893	39668	94937
5894	39677	94936
5895	39684	94931
5896	39693	94930
5897	39699	94921
5898	39708	94919
5899	39716	94915
5900	39725	94914
5901	39730	94903
5902	39740	94903
5903	39744	94891
5904	39749	94879
5905	39756	94874
5906	39760	94862
5907	39765	94849
5908	39770	94840
5909	39777	94834
5910	39782	94822
5911	39788	94813
5912	39794	94806
5913	39803	94804
5914	39822	94827
5915	39832	94827
5916	39843	94832
5917	39856	94839
5918	39872	94853
5919	39888	94870
5920	39915	94911
5921	39945	94959
5922	39961	94975
5923	39997	95038
5924	40005	95033
5925	40017	95040
5926	40035	95060
5927	40045	95061
5928	40051	95052
5929	40056	95041
5930	40061	95031
5931	40068	95025
5932	40073	95012
5933	40079	95005
5934	40084	94994
5935	40089	94982
5936	40093	94969
5937	40099	94961
5938	40104	94950
5939	40109	94938
5940	40116	94932
5941	40120	94920
5942	40124	94907
5943	40132	94903
5944	40137	94891
5945	40141	94879
5946	40147	94871
5947	40152	94858
5948	40155	94844
5949	40161	94836
5950	40166	94823
5951	40170	94810
5952	40175	94799
5953	40181	94790
5954	40184	94776
5955	40189	94764
5956	40194	94754
5957	40199	94743
5958	40205	94734
5959	40210	94723
5960	40217	94716
5961	40221	94704
5962	40238	94723
5963	40248	94722
5964	40257	94721
5965	40262	94709
5966	40265	94696
5967	40270	94685
5968	40275	94674
5969	40280	94661
5970	40284	94648
5971	40291	94642
5972	40295	94629
5973	40299	94616
5974	40305	94607
5975	40309	94594
5976	40313	94582
5977	40318	94570
5978	40324	94561
5979	40328	94548
5980	40333	94538
5981	40338	94528
5982	40343	94516
5983	40347	94503
5984	40354	94496
5985	40358	94484
5986	40362	94472
5987	40368	94461
5988	40372	94450
5989	40377	94438
5990	40381	94424
5991	40387	94416
5992	40391	94404
5993	40397	94396
5994	40403	94387
5995	40409	94377
5996	40414	94367
5997	40419	94357
5998	40425	94349
5999	40431	94341
6000	40437	94330
6001	40441	94318
6002	40446	94306
6003	40453	94300
6004	40458	94289
6005	40462	94277
6006	40468	94269
6007	40472	94257
6008	40478	94247
6009	40484	94238
6010	40488	94225
6011	40491	94211
6012	40498	94203
6013	40502	94191
6014	40506	94179
6015	40512	94170
6016	40517	94158
6017	40522	94148
6018	40528	94141
6019	40533	94129
6020	40538	94117
6021	40542	94106
6022	40547	94095
6023	40551	94082
6024	40555	94069
6025	40562	94061
6026	40566	94049
6027	40570	94035
6028	40574	94022
6029	40580	94015
6030	40584	94002
6031	40590	93993
6032	40598	93988
6033	40603	93977
6034	40609	93970
6035	40615	93960
6036	40619	93949
6037	40628	93947
6038	40634	93938
6039	40638	93926
6040	40644	93916
6041	40648	93904
6042	40652	93891
6043	40658	93883
6044	40662	93869
6045	40665	93855
6046	40669	93841
6047	40675	93833
6048	40679	93820
6049	40682	93805
6050	40686	93791
6051	40690	93780
6052	40696	93769
6053	40700	93758
6054	40706	93750
6055	40713	93743
6056	40718	93732
6057	40724	93724
6058	40730	93714
6059	40733	93701
6060	40738	93690
6061	40742	93677
6062	40747	93665
6063	40751	93652
6064	40755	93641
6065	40760	93628
6066	40764	93615
6067	40769	93606
6068	40774	93594
6069	40778	93582
6070	40782	93570
6071	40787	93558
6072	40792	93548
6073	40799	93542
6074	40805	93533
6075	40810	93523
6076	40815	93512
6077	40820	93501
6078	40825	93491
6079	40830	93481
6080	40836	93471
6081	40840	93458
6082	40844	93446
6083	40852	93442
6084	40856	93430
6085	40860	93416
6086	40866	93407
6087	40870	93394
6088	40874	93382
6089	40878	93370
6090	40884	93361
6091	40889	93350
6092	40893	93336
6093	40898	93326
6094	40902	93313
6095	40906	93301
6096	40910	93288
6097	40915	93278
6098	40920	93267
6099	40924	93254
6100	40931	93248
6101	40935	93235
6102	40939	93222
6103	40948	93220
6104	40952	93208
6105	40956	93195
6106	40961	93184
6107	40965	93171
6108	40969	93158
6109	40973	93145
6110	40981	93141
6111	40985	93128
6112	40991	93121
6113	40996	93109
6114	41000	93097
6115	41004	93085
6116	41011	93078
6117	41016	93067
6118	41020	93054
6119	41025	93044
6120	41029	93032
6121	41048	93053
6122	41059	93055
6123	41066	93050
6124	41070	93038
6125	41077	93030
6126	41081	93018
6127	41085	93006
6128	41091	92996
6129	41095	92984
6130	41100	92972
6131	41105	92962
6132	41108	92949
6133	41112	92935
6134	41115	92921
6135	41121	92913
6136	41126	92901
6137	41131	92890
6138	41136	92879
6139	41142	92871
6140	41146	92858
6141	41150	92846
6142	41157	92840
6143	41163	92832
6144	41169	92823
6145	41174	92813
6146	41178	92801
6147	41184	92791
6148	41189	92782
6149	41194	92772
6150	41204	92771
6151	41208	92760
6152	41216	92754
6153	41223	92748
6154	41230	92744
6155	41237	92736
6156	41241	92723
6157	41245	92711
6158	41252	92705
6159	41258	92697
6160	41263	92686
6161	41267	92674
6162	41273	92665
6163	41281	92662
6164	41288	92655
6165	41292	92644
6166	41297	92633
6167	41302	92622
6168	41308	92613
6169	41314	92605
6170	41318	92593
6171	41323	92583
6172	41330	92577
6173	41335	92565
6174	41339	92553
6175	41346	92546
6176	41351	92536
6177	41355	92524
6178	41361	92517
6179	41366	92506
6180	41371	92495
6181	41378	92490
6182	41383	92478
6183	41387	92465
6184	41393	92458
6185	41399	92448
6186	41403	92436
6187	41410	92429
6188	41415	92419
6189	41420	92409
6190	41427	92403
6191	41431	92391
6192	41435	92379
6193	41447	92383
6194	41454	92377
6195	41460	92368
6196	41465	92357
6197	41469	92346
6198	41489	92368
6199	41499	92369
6200	41505	92361
6201	41512	92355
6202	41516	92343
6203	41521	92333
6204	41526	92321
6205	41530	92309
6206	41535	92299
6207	41540	92288
6208	41545	92277
6209	41550	92267
6210	41555	92256
6211	41560	92245
6212	41564	92234
6213	41569	92222
6214	41574	92213
6215	41579	92202
6216	41583	92190
6217	41590	92183
6218	41597	92176
6219	41602	92167
6220	41607	92157
6221	41611	92145
6222	41617	92135
6223	41623	92128
6224	41627	92116
6225	41631	92103
6226	41637	92094
6227	41641	92081
6228	41644	92067
6229	41652	92064
6230	41657	92053
6231	41663	92045
6232	41669	92036
6233	41673	92023
6234	41677	92010
6235	41682	92000
6236	41688	91992
6237	41692	91979
6238	41695	91966
6239	41701	91956
6240	41705	91944
6241	41709	91931
6242	41714	91921
6243	41718	91908
6244	41722	91895
6245	41725	91882
6246	41732	91874
6247	41735	91861
6248	41739	91847
6249	41743	91834
6250	41748	91825
6251	41753	91815
6252	41757	91802
6253	41764	91795
6254	41770	91787
6255	41777	91781
6256	41783	91773
6257	41787	91762
6258	41793	91754
6259	41802	91751
6260	41807	91742
6261	41814	91735
6262	41818	91722
6263	41822	91709
6264	41828	91703
6265	41833	91691
6266	41837	91680
6267	41844	91672
6268	41850	91665
6269	41855	91654
6270	41861	91647
6271	41865	91634
6272	41872	91627
6273	41877	91617
6274	41881	91605
6275	41886	91594
6276	41893	91589
6277	41898	91577
6278	41901	91564
6279	41907	91556
6280	41911	91544
6281	41915	91531
6282	41919	91519
6283	41925	91510
6284	41930	91499
6285	41934	91486
6286	41940	91480
6287	41945	91468
6288	41948	91454
6289	41955	91447
6290	41959	91436
6291	41964	91425
6292	41972	91421
6293	41976	91409
6294	41981	91397
6295	41988	91392
6296	41992	91381
6297	41997	91369
6298	42005	91365
6299	42010	91356
6300	42015	91345
6301	42021	91338
6302	42026	91327
6303	42031	91318
6304	42037	91309
6305	42042	91299
6306	42047	91287
6307	42053	91280
6308	42057	91268
6309	42063	91258
6310	42071	91255
6311	42076	91245
6312	42081	91234
6313	42086	91226
6314	42091	91215
6315	42096	91203
6316	42101	91194
6317	42106	91183
6318	42117	91187
6319	42121	91175
6320	42125	91162
6321	42131	91153
6322	42135	91141
6323	42139	91128
6324	42143	91115
6325	42148	91106
6326	42152	91094
6327	42156	91081
6328	42160	91069
6329	42167	91062
6330	42171	91051
6331	42176	91039
6332	42181	91029
6333	42185	91018
6334	42189	91006
6335	42195	90997
6336	42200	90987
6337	42204	90975
6338	42209	90965
6339	42215	90956
6340	42219	90944
6341	42223	90931
6342	42229	90924
6343	42233	90911
6344	42237	90898
6345	42243	90890
6346	42247	90878
6347	42251	90866
6348	42255	90853
6349	42260	90844
6350	42264	90831
6351	42269	90820
6352	42274	90811
6353	42278	90799
6354	42282	90786
6355	42288	90777
6356	42293	90766
6357	42298	90757
6358	42303	90747
6359	42308	90736
6360	42312	90724
6361	42316	90712
6362	42320	90700
6363	42325	90689
6364	42328	90675
6365	42332	90662
6366	42335	90649
6367	42340	90639
6368	42345	90627
6369	42348	90614
6370	42355	90607
6371	42359	90595
6372	42363	90583
6373	42370	90578
6374	42375	90566
6375	42379	90555
6376	42384	90544
6377	42391	90538
6378	42394	90525
6379	42398	90512
6380	42404	90504
6381	42408	90492
6382	42412	90479
6383	42416	90466
6384	42420	90455
6385	42424	90443
6386	42428	90431
6387	42433	90419
6388	42438	90410
6389	42442	90397
6390	42446	90385
6391	42453	90379
6392	42457	90366
6393	42461	90354
6394	42466	90344
6395	42470	90331
6396	42474	90320
6397	42478	90308
6398	42484	90300
6399	42488	90289
6400	42493	90277
6401	42499	90268
6402	42503	90256
6403	42506	90243
6404	42510	90231
6405	42516	90222
6406	42520	90210
6407	42524	90198
6408	42528	90186
6409	42534	90178
6410	42538	90167
6411	42543	90155
6412	42549	90148
6413	42554	90137
6414	42558	90125
6415	42565	90120
6416	42570	90109
6417	42575	90098
6418	42583	90097
6419	42588	90085
6420	42593	90074
6421	42597	90064
6422	42601	90051
6423	42605	90039
6424	42610	90030
6425	42615	90018
6426	42619	90005
6427	42622	89992
6428	42629	89987
6429	42633	89975
6430	42637	89962
6431	42641	89950
6432	42646	89939
6433	42650	89928
6434	42655	89918
6435	42661	89910
6436	42666	89898
6437	42670	89887
6438	42677	89881
6439	42681	89870
6440	42686	89859
6441	42691	89850
6442	42697	89841
6443	42702	89831
6444	42708	89823
6445	42713	89813
6446	42717	89801
6447	42722	89792
6448	42727	89782
6449	42732	89771
6450	42736	89759
6451	42743	89752
6452	42750	89747
6453	42757	89742
6454	42762	89732
6455	42770	89728
6456	42789	89748
6457	42798	89745
6458	42807	89743
6459	42811	89732
6460	42816	89722
6461	42822	89714
6462	42827	89703
6463	42831	89691
6464	42838	89685
6465	42843	89674
6466	42847	89664
6467	42852	89654
6468	42857	89643
6469	42862	89633
6470	42867	89623
6471	42873	89614
6472	42877	89604
6473	42885	89599
6474	42891	89591
6475	42895	89580
6476	42902	89574
6477	42907	89563
6478	42911	89550
6479	42917	89544
6480	42922	89534
6481	42927	89524
6482	42933	89515
6483	42937	89504
6484	42942	89492
6485	42948	89485
6486	42953	89475
6487	42957	89463
6488	42961	89452
6489	42968	89445
6490	42972	89433
6491	42976	89421
6492	42982	89414
6493	42987	89403
6494	42991	89392
6495	42997	89384
6496	43001	89372
6497	43005	89360
6498	43012	89353
6499	43016	89342
6500	43020	89330
6501	43025	89319
6502	43033	89317
6503	43038	89305
6504	43047	89304
6505	43051	89293
6506	43056	89281
6507	43061	89272
6508	43067	89265
6509	43072	89254
6510	43077	89244
6511	43082	89234
6512	43086	89223
6513	43092	89214
6514	43097	89203
6515	43100	89191
6516	43104	89178
6517	43110	89170
6518	43114	89158
6519	43118	89146
6520	43122	89133
6521	43126	89122
6522	43130	89110
6523	43134	89098
6524	43139	89088
6525	43144	89079
6526	43149	89069
6527	43156	89064
6528	43167	89064
6529	43172	89055
6530	43177	89045
6531	43181	89034
6532	43187	89025
6533	43191	89013
6534	43195	89002
6535	43200	88991
6536	43205	88981
6537	43209	88970
6538	43213	88958
6539	43217	88946
6540	43222	88936
6541	43226	88924
6542	43230	88911
6543	43237	88906
6544	43241	88894
6545	43245	88882
6546	43250	88871
6547	43254	88860
6548	43258	88848
6549	43262	88835
6550	43265	88823
6551	43270	88813
6552	43274	88801
6553	43278	88789
6554	43284	88780
6555	43288	88770
6556	43292	88757
6557	43296	88745
6558	43302	88736
6559	43306	88724
6560	43310	88713
6561	43314	88701
6562	43319	88690
6563	43322	88678
6564	43326	88666
6565	43332	88657
6566	43336	88645
6567	43343	88639
6568	43350	88633
6569	43355	88625
6570	43359	88613
6571	43364	88603
6572	43369	88592
6573	43373	88581
6574	43379	88574
6575	43384	88563
6576	43388	88550
6577	43392	88539
6578	43397	88529
6579	43401	88517
6580	43405	88505
6581	43409	88493
6582	43413	88482
6583	43417	88471
6584	43421	88459
6585	43425	88447
6586	43430	88437
6587	43434	88424
6588	43437	88411
6589	43442	88400
6590	43446	88389
6591	43450	88378
6592	43454	88366
6593	43461	88360
6594	43465	88348
6595	43469	88336
6596	43473	88325
6597	43479	88317
6598	43483	88304
6599	43487	88292
6600	43495	88289
6601	43499	88276
6602	43503	88264
6603	43507	88253
6604	43511	88242
6605	43516	88231
6606	43521	88221
6607	43527	88213
6608	43531	88202
6609	43535	88190
6610	43543	88187
6611	43548	88176
6612	43553	88166
6613	43557	88155
6614	43562	88145
6615	43568	88137
6616	43574	88130
6617	43578	88118
6618	43582	88106
6619	43587	88096
6620	43591	88084
6621	43594	88072
6622	43599	88061
6623	43604	88051
6624	43608	88040
6625	43612	88027
6626	43615	88014
6627	43621	88007
6628	43625	87995
6629	43629	87983
6630	43633	87971
6631	43638	87961
6632	43642	87949
6633	43646	87936
6634	43649	87924
6635	43654	87914
6636	43658	87903
6637	43662	87891
6638	43668	87881
6639	43672	87870
6640	43676	87858
6641	43680	87847
6642	43686	87840
6643	43691	87830
6644	43696	87819
6645	43701	87810
6646	43705	87799
6647	43710	87788
6648	43716	87780
6649	43720	87770
6650	43725	87760
6651	43731	87752
6652	43736	87742
6653	43742	87734
6654	43754	87738
6655	43764	87739
6656	43773	87736
6657	43786	87743
6658	43804	87760
6659	43832	87797
6660	43872	87856
6661	43887	87866
6662	43903	87880
6663	43912	87877
6664	43936	87906
6665	43952	87918
6666	43967	87928
6667	43996	87967
6668	44002	87959
6669	44007	87949
6670	44020	87954
6671	44029	87952
6672	44060	87995
6673	44067	87990
6674	44073	87981
6675	44079	87973
6676	44083	87963
6677	44088	87952
6678	44093	87943
6679	44098	87932
6680	44102	87920
6681	44107	87912
6682	44112	87902
6683	44117	87892
6684	44122	87881
6685	44127	87872
6686	44132	87863
6687	44137	87851
6688	44142	87843
6689	44147	87833
6690	44154	87826
6691	44161	87820
6692	44165	87810
6693	44170	87800
6694	44181	87801
6695	44186	87792
6696	44192	87784
6697	44196	87773
6698	44201	87762
6699	44208	87757
6700	44212	87745
6701	44216	87734
6702	44222	87726
6703	44227	87715
6704	44231	87703
6705	44235	87692
6706	44240	87683
6707	44244	87671
6708	44248	87660
6709	44256	87656
6710	44261	87645
6711	44265	87634
6712	44270	87623
6713	44274	87613
6714	44278	87601
6715	44282	87590
6716	44288	87580
6717	44292	87569
6718	44296	87557
6719	44301	87548
6720	44306	87538
6721	44311	87527
6722	44316	87519
6723	44322	87511
6724	44326	87499
6725	44331	87488
6726	44337	87481
6727	44341	87470
6728	44346	87460
6729	44352	87453
6730	44359	87447
6731	44366	87442
6732	44372	87433
6733	44377	87424
6734	44383	87416
6735	44388	87407
6736	44394	87398
6737	44399	87388
6738	44405	87381
6739	44410	87370
6740	44415	87361
6741	44420	87352
6742	44425	87341
6743	44430	87333
6744	44435	87323
6745	44440	87313
6746	44446	87304
6747	44454	87301
6748	44462	87296
6749	44466	87286
6750	44471	87276
6751	44476	87267
6752	44482	87259
6753	44487	87250
6754	44493	87241
6755	44498	87231
6756	44502	87220
6757	44509	87214
6758	44514	87205
6759	44519	87194
6760	44524	87185
6761	44529	87176
6762	44534	87165
6763	44538	87154
6764	44544	87146
6765	44549	87137
6766	44554	87127
6767	44560	87119
6768	44564	87108
6769	44569	87097
6770	44574	87088
6771	44579	87078
6772	44583	87066
6773	44587	87054
6774	44592	87045
6775	44597	87035
6776	44601	87023
6777	44607	87016
6778	44613	87008
6779	44617	86998
6780	44625	86994
6781	44630	86984
6782	44635	86974
6783	44648	86980
6784	44655	86974
6785	44659	86963
6786	44664	86952
6787	44671	86946
6788	44676	86937
6789	44680	86926
6790	44687	86920
6791	44692	86910
6792	44696	86899
6793	44703	86893
6794	44708	86883
6795	44712	86872
6796	44719	86866
6797	44724	86855
6798	44729	86846
6799	44734	86837
6800	44739	86827
6801	44744	86818
6802	44751	86812
6803	44756	86803
6804	44762	86795
6805	44770	86790
6806	44774	86779
6807	44793	86796
6808	44798	86787
6809	44805	86782
6810	44810	86771
6811	44815	86763
6812	44819	86751
6813	44824	86740
6814	44828	86729
6815	44833	86720
6816	44837	86708
6817	44842	86698
6818	44847	86688
6819	44851	86678
6820	44855	86667
6821	44859	86655
6822	44865	86647
6823	44869	86635
6824	44873	86624
6825	44878	86614
6826	44883	86604
6827	44887	86593
6828	44891	86581
6829	44898	86575
6830	44908	86574
6831	44914	86568
6832	44919	86557
6833	44924	86549
6834	44929	86538
6835	44936	86533
6836	44945	86531
6837	44950	86522
6838	44955	86511
6839	44963	86508
6840	44968	86499
6841	44974	86490
6842	44979	86482
6843	44984	86471
6844	44988	86460
6845	44993	86451
6846	44999	86442
6847	45003	86432
6848	45008	86423
6849	45013	86412
6850	45017	86401
6851	45022	86391
6852	45027	86382
6853	45031	86371
6854	45036	86361
6855	45041	86351
6856	45045	86340
6857	45049	86328
6858	45057	86323
6859	45061	86312
6860	45065	86302
6861	45071	86294
6862	45076	86284
6863	45081	86275
6864	45089	86270
6865	45093	86259
6866	45097	86248
6867	45102	86238
6868	45106	86227
6869	45111	86218
6870	45118	86211
6871	45126	86208
6872	45132	86199
6873	45137	86190
6874	45144	86184
6875	45153	86182
6876	45159	86175
6877	45163	86163
6878	45169	86155
6879	45178	86154
6880	45188	86153
6881	45192	86142
6882	45196	86130
6883	45202	86123
6884	45206	86112
6885	45210	86101
6886	45214	86089
6887	45219	86080
6888	45223	86068
6889	45227	86057
6890	45233	86050
6891	45238	86039
6892	45242	86028
6893	45246	86016
6894	45251	86006
6895	45255	85996
6896	45260	85985
6897	45265	85977
6898	45271	85969
6899	45275	85957
6900	45281	85949
6901	45286	85941
6902	45291	85930
6903	45295	85919
6904	45300	85909
6905	45305	85900
6906	45310	85890
6907	45315	85881
6908	45320	85872
6909	45325	85861
6910	45331	85854
6911	45335	85843
6912	45340	85833
6913	45347	85827
6914	45357	85828
6915	45364	85822
6916	45369	85813
6917	45373	85802
6918	45379	85794
6919	45385	85786
6920	45389	85775
6921	45395	85766
6922	45399	85756
6923	45404	85746
6924	45410	85739
6925	45415	85728
6926	45419	85718
6927	45424	85709
6928	45430	85700
6929	45434	85689
6930	45442	85686
6931	45446	85674
6932	45450	85662
6933	45454	85651
6934	45460	85644
6935	45464	85632
6936	45468	85621
6937	45475	85615
6938	45479	85603
6939	45484	85595
6940	45492	85591
6941	45497	85582
6942	45502	85572
6943	45508	85563
6944	45513	85554
6945	45517	85543
6946	45525	85540
6947	45530	85529
6948	45537	85524
6949	45544	85519
6950	45557	85524
6951	45567	85524
6952	45578	85525
6953	45590	85528
6954	45596	85521
6955	45604	85517
6956	45611	85512
6957	45621	85511
6958	45626	85503
6959	45631	85494
6960	45640	85490
6961	45646	85483
6962	45655	85481
6963	45661	85473
6964	45669	85470
6965	45675	85462
6966	45679	85452
6967	45685	85444
6968	45690	85433
6969	45695	85425
6970	45705	85424
6971	45711	85416
6972	45718	85412
6973	45724	85403
6974	45729	85395
6975	45738	85392
6976	45750	85395
6977	45761	85396
6978	45771	85397
6979	45777	85391
6980	45784	85384
6981	45789	85374
6982	45797	85370
6983	45802	85361
6984	45806	85350
6985	45814	85346
6986	45819	85337
6987	45824	85327
6988	45829	85318
6989	45833	85307
6990	45837	85296
6991	45841	85284
6992	45846	85275
6993	45850	85263
6994	45855	85253
6995	45860	85245
6996	45865	85235
6997	45869	85224
6998	45874	85213
6999	45878	85203
7000	45882	85191
7001	45886	85180
7002	45890	85168
7003	45895	85159
7004	45899	85148
7005	45903	85137
7006	45908	85127
7007	45912	85115
7008	45915	85104
7009	45919	85091
7010	45924	85081
7011	45928	85070
7012	45931	85058
7013	45936	85048
7014	45942	85040
7015	45947	85031
7016	45952	85023
7017	45959	85017
7018	45963	85006
7019	45967	84994
7020	45973	84987
7021	45978	84976
7022	45982	84965
7023	45989	84960
7024	45995	84951
7025	45999	84941
7026	46005	84933
7027	46009	84922
7028	46015	84914
7029	46025	84915
7030	46030	84905
7031	46034	84894
7032	46040	84886
7033	46043	84874
7034	46047	84863
7035	46053	84854
7036	46057	84843
7037	46061	84831
7038	46064	84819
7039	46070	84810
7040	46074	84799
7041	46078	84788
7042	46084	84780
7043	46090	84774
7044	46095	84765
7045	46101	84756
7046	46106	84747
7047	46112	84739
7048	46120	84735
7049	46125	84726
7050	46130	84717
7051	46141	84720
7052	46150	84717
7053	46158	84713
7054	46167	84711
7055	46174	84706
7056	46179	84696
7057	46185	84688
7058	46190	84678
7059	46194	84668
7060	46199	84659
7061	46204	84649
7062	46208	84638
7063	46213	84629
7064	46218	84619
7065	46222	84608
7066	46227	84598
7067	46231	84588
7068	46236	84577
7069	46240	84566
7070	46245	84558
7071	46251	84550
7072	46255	84538
7073	46259	84528
7074	46264	84519
7075	46268	84507
7076	46273	84498
7077	46279	84489
7078	46283	84480
7079	46288	84469
7080	46293	84461
7081	46298	84451
7082	46303	84441
7083	46307	84430
7084	46312	84421
7085	46316	84410
7086	46327	84411
7087	46331	84401
7088	46336	84390
7089	46341	84381
7090	46346	84373
7091	46352	84364
7092	46359	84359
7093	46363	84348
7094	46367	84337
7095	46373	84330
7096	46378	84320
7097	46383	84310
7098	46388	84301
7099	46393	84292
7100	46399	84284
7101	46403	84274
7102	46408	84264
7103	46412	84254
7104	46416	84242
7105	46423	84236
7106	46427	84225
7107	46432	84215
7108	46437	84207
7109	46442	84196
7110	46446	84186
7111	46451	84176
7112	46455	84166
7113	46460	84157
7114	46465	84148
7115	46475	84146
7116	46480	84138
