iter	RMSE
207	0.1033386556
208	0.1031468065
209	0.1029353494
210	0.1027247916
211	0.1025080324
212	0.1023180599
213	0.1021062975
214	0.101894234
215	0.1016932306
216	0.101501956
217	0.1012971712
218	0.1010815688
219	0.1008642696
220	0.1006619335
221	0.1004583977
222	0.1002375295
223	0.100042403
224	0.09983623284
225	0.09963296581
226	0.09942960402
227	0.09923707056
228	0.09902651802
229	0.09882838485
230	0.09865266919
231	0.09844279385
232	0.0982603853
233	0.09806635904
234	0.09787675046
235	0.0976774374
236	0.09748174803
237	0.09728185433
238	0.09708357667
239	0.09689307377
240	0.09670435708
241	0.09650634018
242	0.0963156571
243	0.09612798504
244	0.09593583346
245	0.09573936112
246	0.09557206039
247	0.09539073225
248	0.09520948029
249	0.09503120725
250	0.09487123869
251	0.09468711872
252	0.09449618028
253	0.09433987073
254	0.0941582516
255	0.09399211658
256	0.09381584097
257	0.09363757257
258	0.09346997106
259	0.09330575489
260	0.09311846027
261	0.09294061384
262	0.09276059921
263	0.09258962346
264	0.09241024107
265	0.09223265465
266	0.09206090312
267	0.09189653622
268	0.09174179734
269	0.09157704126
270	0.09142133171
271	0.09125933691
272	0.09109846671
273	0.09095173228
274	0.09077986051
275	0.09060705915
276	0.09043669366
277	0.09027010956
278	0.09010295626
279	0.08993290823
280	0.08976870114
281	0.08960620289
282	0.08945177594
283	0.08929818221
284	0.08912951812
285	0.08897556161
286	0.08881519107
287	0.08865437636
288	0.08850350884
289	0.0883428901
290	0.08819067183
291	0.08803113968
292	0.08786972103
293	0.08772230895
294	0.08757093364
295	0.08742841565
296	0.08726640514
297	0.08711215329
298	0.08696861315
299	0.08682758331
300	0.08666630166
301	0.08650532906
302	0.08637101574
303	0.08622326314
304	0.0860771113
305	0.08593283457
306	0.08578750089
307	0.08564741592
308	0.08550150957
309	0.08535923124
310	0.08522308341
311	0.0850913353
312	0.08494894233
313	0.08479365577
314	0.08465114814
315	0.0845088075
316	0.08437272102
317	0.08424664262
318	0.08410367267
319	0.08396894496
320	0.08383242528
321	0.08369332868
322	0.08355433464
323	0.08341762473
324	0.08327220091
325	0.08314440045
326	0.08300400802
327	0.08286690586
328	0.08273706775
329	0.08260275518
330	0.08247829373
331	0.08234693288
332	0.08221206245
333	0.08208315767
334	0.08195934585
335	0.0818258366
336	0.08168169581
337	0.08154617094
338	0.08140972053
339	0.08128139591
340	0.0811661934
341	0.08104088646
342	0.0809176316
343	0.08079285755
344	0.08067706595
345	0.08055488082
346	0.08043602103
347	0.08030821848
348	0.08017734355
349	0.08005383671
350	0.07992325223
351	0.07980332474
352	0.07969317373
353	0.07956004003
354	0.07944201949
355	0.07932305205
356	0.07919500707
357	0.07907350058
358	0.07894848251
359	0.07883050766
360	0.07871204922
361	0.07859932327
362	0.07848723339
363	0.07837412728
364	0.07825627886
365	0.07813064477
366	0.07801268704
367	0.07790065308
368	0.0777933348
369	0.07768527562
370	0.0775764385
371	0.07746608166
372	0.07736140539
373	0.07724924518
374	0.07713751036
375	0.07702690632
376	0.07692244491
377	0.07681779494
378	0.07671015961
379	0.07658648824
380	0.07648584474
381	0.07637774188
382	0.07627342464
383	0.0761610418
384	0.07604828389
385	0.07594123467
386	0.07583226866
387	0.07573181207
388	0.07562910484
389	0.07552201213
390	0.07541278182
391	0.0752998321
392	0.07520587646
393	0.07509486808
394	0.07498187295
395	0.07488371937
396	0.07478625506
397	0.07468626691
398	0.07458214222
399	0.07447918204
400	0.07438533923
401	0.07428060662
402	0.07418924686
403	0.07410170758
404	0.07400350851
405	0.07390189102
406	0.07380292569
407	0.07370231833
408	0.07361469633
409	0.07352623813
410	0.07342816961
411	0.07334572486
412	0.07325538538
413	0.07315777229
414	0.07307028359
415	0.0729761463
416	0.07287789163
417	0.07277300203
418	0.07268205175
419	0.07258703005
420	0.07248877204
421	0.07239787175
422	0.07231476418
423	0.07221843605
424	0.07212985687
425	0.07203646464
426	0.07194931734
427	0.07185883731
428	0.07176719369
429	0.07168135511
430	0.07159803765
431	0.07151362478
432	0.07142363402
433	0.07134016539
434	0.07126095032
435	0.07117598176
436	0.07109028929
437	0.07100951782
438	0.0709351911
439	0.07085227218
440	0.07076164926
441	0.0706815645
442	0.07059935047
443	0.07051398885
444	0.07042644914
445	0.07033764307
446	0.07025131132
447	0.07017414445
448	0.07009245455
449	0.07001178463
450	0.06992826987
451	0.06984735222
452	0.06976400294
453	0.06969253575
454	0.06961825948
455	0.06955044805
456	0.06948216801
457	0.0694012099
458	0.06932583967
459	0.06924604687
460	0.06916172131
461	0.06908040534
462	0.06899816382
463	0.06892257193
464	0.06884606098
465	0.06876970087
466	0.06869312447
467	0.06861056666
468	0.06853416042
469	0.06845587003
470	0.0683847037
471	0.06831003773
472	0.06822908979
473	0.06814637698
474	0.06806664831
475	0.06798657096
476	0.06791722793
477	0.06784632219
478	0.06776149595
479	0.06769031295
480	0.06761703821
481	0.06754869272
482	0.06747889013
483	0.06740762942
484	0.06734167103
485	0.06727496447
486	0.06719651552
487	0.06712396325
488	0.06705819432
489	0.06698975414
490	0.06691418181
491	0.06684119616
492	0.06676802544
493	0.06669462553
494	0.06662417276
495	0.06654976615
496	0.06647879625
497	0.06641055904
498	0.06634175809
499	0.06627429489
500	0.06620755825
501	0.06614083203
502	0.06606848986
503	0.06600613276
504	0.06593704318
505	0.0658728469
506	0.06580949698
507	0.06574395205
508	0.06567688254
509	0.06561407672
510	0.06554636268
511	0.06546705135
512	0.06541024084
513	0.06534068749
514	0.06527882499
515	0.06521475264
516	0.06516014008
517	0.06510487356
518	0.06504414406
519	0.06497918701
520	0.06492165695
521	0.06485868448
522	0.06480407785
523	0.06473831909
524	0.0646702316
525	0.06460578167
526	0.06454087138
527	0.06447192148
528	0.0644127994
529	0.064349436
530	0.06428782998
531	0.06421692569
532	0.06415683705
533	0.06408952013
534	0.06402839109
535	0.06397208854
536	0.06390892476
537	0.0638497237
538	0.06379476105
539	0.06373492077
540	0.06367526061
541	0.06361317237
542	0.0635584859
543	0.06349902481
544	0.06344052113
545	0.06337951241
546	0.06332173093
547	0.06326491942
548	0.06319989361
549	0.06314723911
550	0.06309513425
551	0.06304220389
552	0.06298336083
553	0.06292545402
554	0.06286878851
555	0.06281796826
556	0.06276224958
557	0.06270436233
558	0.06264338325
559	0.06258974071
560	0.06253583488
561	0.06247866807
562	0.06242744268
563	0.06237864712
564	0.06232175361
565	0.06227281998
566	0.0622196941
567	0.06216577514
568	0.06210930584
569	0.06205094073
570	0.06199594128
571	0.06194204501
572	0.06189138894
573	0.06183958087
574	0.06178508042
575	0.06173759843
576	0.06168862145
577	0.0616353462
578	0.06158154627
579	0.06153319666
580	0.06148106299
581	0.06143155622
582	0.06138291049
583	0.06133039629
584	0.06128052728
585	0.06122679648
586	0.06117534383
587	0.06112711457
588	0.0610768018
589	0.06102937447
590	0.06098670095
591	0.06094028863
592	0.0608940255
593	0.0608356379
594	0.06078545624
595	0.06073757394
596	0.06069040089
597	0.06064494865
598	0.06059950559
599	0.06055456408
600	0.06049743814
601	0.06045483678
602	0.06040237784
603	0.06036117495
604	0.06031051935
605	0.06026561269
606	0.06021641117
607	0.06016196332
608	0.06011809574
609	0.06007284284
610	0.06003090628
611	0.05998728349
612	0.05994209709
613	0.05990353792
614	0.05986238598
615	0.05981226875
616	0.05976512846
617	0.05971940548
618	0.05967686682
619	0.05963287823
620	0.0595901471
621	0.0595418744
622	0.05948671798
623	0.05944037935
624	0.05939765808
625	0.05935882225
626	0.05931617118
627	0.05927126946
628	0.05923188308
629	0.05918593541
630	0.05914575706
631	0.05910376231
632	0.05906150261
633	0.0590191662
634	0.05897156592
635	0.05892388685
636	0.05888194647
637	0.05884105446
638	0.05880093046
639	0.05875512078
640	0.05871498549
641	0.05867535063
642	0.05863338944
643	0.05858759327
644	0.05854072131
645	0.05849889885
646	0.05845904562
647	0.05842074829
648	0.05837688913
649	0.05833502029
650	0.05829229616
651	0.05825723289
652	0.05821723836
653	0.05817370621
654	0.05813043331
655	0.05809170632
656	0.05805864709
657	0.05801940839
658	0.0579850004
659	0.05794541619
660	0.05790561743
661	0.05787118614
662	0.05783259053
663	0.05779697511
664	0.05776114797
665	0.05772008061
666	0.0576842942
667	0.0576414768
668	0.05760837676
669	0.05756357514
670	0.05752468644
671	0.05748002937
672	0.05744308204
673	0.05740394692
674	0.05736749138
675	0.05732837119
676	0.0572908143
677	0.05725794913
678	0.05722253575
679	0.05718252246
680	0.05714665586
681	0.05711543401
682	0.05707844056
683	0.05704233669
684	0.0570119669
685	0.05697372743
686	0.0569382703
687	0.05690403316
688	0.05687007918
689	0.05683349319
690	0.05679616565
691	0.05676276464
692	0.05672740578
693	0.05669362834
694	0.05665713131
695	0.05662173255
696	0.05657977904
697	0.056551882
698	0.05651472373
699	0.05647670222
700	0.05644481451
701	0.05641094546
702	0.05637009406
703	0.0563371919
704	0.05630641413
705	0.05627213293
706	0.05623607354
707	0.05619994343
708	0.05617082057
709	0.05614319761
710	0.05610412194
711	0.05607457655
712	0.05604110139
713	0.05600684685
714	0.05597552376
715	0.05594121485
716	0.0559087518
717	0.05588134521
718	0.05585062698
719	0.05581971706
720	0.05578439751
721	0.05575189736
722	0.05572503631
723	0.05569434216
724	0.05566082085
725	0.05562778053
726	0.05559244843
727	0.05555699113
728	0.05552216442
729	0.05549678268
730	0.055467409
731	0.05543365885
732	0.05540172915
733	0.05536728284
734	0.05533235561
735	0.05529991564
736	0.05526963877
737	0.05523420653
738	0.05520458183
739	0.05517228985
740	0.05514217902
741	0.05511112246
742	0.05508383911
743	0.0550543916
744	0.05501756581
745	0.05498817997
746	0.05495187715
747	0.05492152932
748	0.05489004522
749	0.05485895214
750	0.05483323842
751	0.05480180502
752	0.05477017843
753	0.05473865881
754	0.05471312044
755	0.05468065878
756	0.05465237788
757	0.05462661859
758	0.05460136765
759	0.05456778404
760	0.05454241212
761	0.05451631813
762	0.0544895937
763	0.05446077018
764	0.05442845652
765	0.05439832941
766	0.05437067964
767	0.05433861191
768	0.05431083317
769	0.05428546645
770	0.05425910285
771	0.05422815732
772	0.05419747622
773	0.05416452333
774	0.05413249821
775	0.05410641746
776	0.05408309151
777	0.05405154356
778	0.05402473783
779	0.0539998865
780	0.05396951646
781	0.05394433899
782	0.05391630676
783	0.05389372573
784	0.05386087755
785	0.05383440617
786	0.05380761936
787	0.05377716406
788	0.05374984105
789	0.05372183655
790	0.05369850849
791	0.05367255886
792	0.05364693556
793	0.05361657161
794	0.05359232367
795	0.05356434229
796	0.05353933901
797	0.05351451551
798	0.0534931677
799	0.05346604897
800	0.05343553178
801	0.05341567935
802	0.05338533832
803	0.0533619742
804	0.05333900763
805	0.05331305915
806	0.0532868985
807	0.05326294638
808	0.0532356821
809	0.0532097087
810	0.05318613704
811	0.05315384752
812	0.05312829418
813	0.05309808423
814	0.05308003147
815	0.05305903491
816	0.05303430264
817	0.05301064928
818	0.05298379474
819	0.05295534908
820	0.05293129457
821	0.05290489242
822	0.05287740221
823	0.05285003897
824	0.05282413545
825	0.05279847671
826	0.05277383882
827	0.05275075536
828	0.05272588543
829	0.05269804824
830	0.05267444176
831	0.05265225606
832	0.05262525175
833	0.05259670324
834	0.05257534715
835	0.05255243886
836	0.05252241477
837	0.05249783669
838	0.05247220936
839	0.05244854208
840	0.05242758962
841	0.05240399594
842	0.05238156598
843	0.05235816705
844	0.05233288401
845	0.05230723696
846	0.05228435058
847	0.05226084707
848	0.05223877075
849	0.0522118624
850	0.05219019821
851	0.05216254019
852	0.05214275919
853	0.05211833576
854	0.05209664622
855	0.05207375999
856	0.05205464718
857	0.05203027662
858	0.05200798869
859	0.05198119873
860	0.05195706442
861	0.05193719299
862	0.05191644223
863	0.05189474092
864	0.05187756449
865	0.05185324948
866	0.05182720578
867	0.05180724623
868	0.05178527167
869	0.05176420058
870	0.05174127039
871	0.05171955806
872	0.05169831413
873	0.05167540973
874	0.05165541366
875	0.0516323409
876	0.05161487338
877	0.05159497215
878	0.05157563252
879	0.05155490157
880	0.05153431042
881	0.05151332282
882	0.05149236207
883	0.05147005473
884	0.05145084628
885	0.05143240869
886	0.05141228557
887	0.05138931031
888	0.05136245068
889	0.05133723709
890	0.05131654484
891	0.05129331057
892	0.05127294402
893	0.05125406552
894	0.05123593806
895	0.05121705157
896	0.05119483382
897	0.05117299131
898	0.05114718828
899	0.05112682769
900	0.05109832755
901	0.05108229491
902	0.05106415854
903	0.05104200143
904	0.051022197
905	0.05100245686
906	0.0509787497
907	0.05095586658
908	0.05093632449
909	0.05092119787
910	0.05090333149
911	0.05088876826
912	0.05086926483
913	0.05085129111
914	0.05083198299
915	0.05081001335
916	0.05079318994
917	0.05077562889
918	0.05075253205
919	0.05073584198
920	0.05071709913
921	0.05069856038
922	0.05068134297
923	0.0506599159
924	0.05064356659
925	0.05062713589
926	0.05060729239
927	0.05059052655
928	0.05057295119
929	0.05054908315
930	0.05052917971
931	0.0505094076
932	0.05049024314
933	0.05047204021
934	0.05044744663
935	0.05043233524
936	0.05041597022
937	0.0503943478
938	0.05037632099
939	0.05035878924
940	0.05033276017
941	0.05031996057
942	0.05030309543
943	0.05028267145
944	0.05026607398
945	0.05024936928
946	0.05022767773
947	0.05020980763
948	0.0501932611
949	0.05016949119
950	0.05014879459
951	0.05013041696
952	0.05011446233
953	0.05009600858
954	0.05008092744
955	0.05006434497
956	0.05004618121
957	0.0500272647
958	0.05000750081
959	0.0499847194
960	0.04996382509
961	0.04995093878
962	0.04993052652
963	0.04990957845
964	0.04989243288
965	0.04987824136
966	0.04986102101
967	0.04983867825
968	0.04981803268
969	0.04980236632
970	0.04978373985
971	0.04976393888
972	0.04974914947
973	0.04972876695
974	0.04970959755
975	0.04969472191
976	0.04967490193
977	0.04965776275
978	0.04963975941
979	0.04962402725
980	0.04960609131
981	0.04958968651
982	0.04957579941
983	0.04955460566
984	0.04954026445
985	0.04952199882
986	0.04950011153
987	0.04948247588
988	0.04946625706
989	0.04945258919
990	0.04943635965
991	0.04941635497
992	0.04939968301
993	0.04938392696
994	0.04936493119
995	0.04934887345
996	0.04933043771
997	0.04931299997
998	0.0493004454
999	0.04928616806
1000	0.04927141543
1001	0.04925578865
1002	0.04923431756
1003	0.04921810213
1004	0.04920114156
1005	0.04918158784
1006	0.04916542585
1007	0.04914886131
1008	0.0491273277
1009	0.04911212272
1010	0.0490955007
1011	0.04907682035
1012	0.0490575743
1013	0.04903807102
1014	0.04902254241
1015	0.04900559843
1016	0.04898865746
1017	0.04897490909
1018	0.04896070956
1019	0.04894846318
1020	0.04893326544
1021	0.04891557593
1022	0.0488986843
1023	0.04888271913
1024	0.04886300835
1025	0.04884915713
1026	0.04882850677
1027	0.04881462586
1028	0.04879879343
1029	0.04878281997
1030	0.0487680569
1031	0.04875406209
1032	0.0487394689
1033	0.04872452185
1034	0.04870976591
1035	0.04869499966
1036	0.04868322322
1037	0.04866879213
1038	0.04865230076
1039	0.04863884147
1040	0.04862295666
1041	0.04860540305
1042	0.0485913448
1043	0.04857816956
1044	0.04856336567
1045	0.04854471857
1046	0.04852332585
1047	0.04851252458
1048	0.04849410614
1049	0.04847553055
1050	0.04845850526
1051	0.04844540218
1052	0.04842574688
1053	0.04841193386
1054	0.04839775536
1055	0.04838243117
1056	0.04836841305
1057	0.04835494611
1058	0.04834094857
1059	0.04832760471
1060	0.04831372215
1061	0.04829836295
1062	0.04828708826
1063	0.04826862236
1064	0.04825205649
1065	0.04823554606
1066	0.04822066201
1067	0.04820609714
1068	0.04819232106
1069	0.04817638636
1070	0.0481600882
1071	0.0481458935
1072	0.04813076645
1073	0.04811448034
1074	0.04809731811
1075	0.04808122396
1076	0.04807021573
1077	0.04805946749
1078	0.04804798142
1079	0.04803613244
1080	0.04802435364
1081	0.04800873534
1082	0.04799226667
1083	0.04797877224
1084	0.04796417799
1085	0.04795304347
1086	0.04794126694
1087	0.04792896917
1088	0.047914773
1089	0.04789972602
1090	0.0478872678
1091	0.04787139539
1092	0.04785889223
1093	0.04784501588
1094	0.04783032622
1095	0.04781754602
1096	0.04780449206
1097	0.04779075747
1098	0.04777617828
1099	0.04776024868
1100	0.04774944177
1101	0.04773528532
1102	0.0477225821
1103	0.04771182885
1104	0.0476994898
1105	0.04768451018
1106	0.04767018655
1107	0.04765933774
1108	0.04764719393
1109	0.04763564568
1110	0.04762194189
1111	0.04760955835
1112	0.0475967165
1113	0.0475837642
1114	0.04757151743
1115	0.04756045339
1116	0.04754654146
1117	0.04753471054
1118	0.0475214351
1119	0.04750991632
1120	0.04749520909
1121	0.04748013858
1122	0.04747124777
1123	0.04745937181
1124	0.04744430748
1125	0.04743136824
1126	0.04741854659
1127	0.04740509932
1128	0.04739260158
1129	0.04737924422
1130	0.04736528811
1131	0.0473534592
1132	0.0473387182
1133	0.04732423013
1134	0.04731140605
1135	0.04729912348
1136	0.04728462705
1137	0.04727303328
1138	0.04726224297
1139	0.04725020325
1140	0.04723865705
1141	0.04722586819
1142	0.04721415282
1143	0.04720021845
1144	0.04718995932
1145	0.04717909103
1146	0.04716530722
1147	0.04715459669
1148	0.04714298965
1149	0.04713204642
1150	0.04711940811
1151	0.04710706845
1152	0.0470957614
1153	0.04708594453
1154	0.04707392005
1155	0.04705932212
1156	0.04704474671
1157	0.04703372623
1158	0.04702056737
1159	0.04701048643
1160	0.04700068143
1161	0.04699050173
1162	0.04697925566
1163	0.04696415022
1164	0.04695213134
1165	0.0469426022
1166	0.04692982985
1167	0.04691764451
1168	0.04690825424
1169	0.04689527157
1170	0.04688288207
1171	0.04687069016
1172	0.0468597241
1173	0.04684685524
1174	0.04683637111
1175	0.04682287176
1176	0.04681080648
1177	0.04679821908
1178	0.0467846764
1179	0.0467711807
1180	0.0467612394
1181	0.04674975987
1182	0.04674064565
1183	0.04673069376
1184	0.04671995041
1185	0.04671058862
1186	0.04669899779
1187	0.04668571129
1188	0.04667496131
1189	0.04666543961
1190	0.04665329669
1191	0.04664221433
1192	0.04662848674
1193	0.0466124255
1194	0.04659710379
1195	0.04658812405
1196	0.04657647099
1197	0.04656704772
1198	0.04655523786
1199	0.04654753159
1200	0.04653658445
1201	0.04652408763
1202	0.04651345532
1203	0.04650361926
1204	0.04649574257
1205	0.0464835841
1206	0.04647255278
1207	0.04646025979
1208	0.04644896583
1209	0.04643635486
1210	0.04642328556
1211	0.04641118648
1212	0.04640001401
1213	0.04638865321
1214	0.0463778663
1215	0.04637042694
1216	0.04636240734
1217	0.04635453
1218	0.0463428951
1219	0.04633324032
1220	0.04632278138
1221	0.04631177177
1222	0.04630017031
1223	0.04629126039
1224	0.04628262035
1225	0.04627293628
1226	0.04626204039
1227	0.04625058419
1228	0.04624041199
1229	0.0462324135
1230	0.04622302318
1231	0.04621281045
1232	0.04620137037
1233	0.04619225107
1234	0.04618100436
1235	0.04617166292
1236	0.04615905083
1237	0.04614913568
1238	0.04613718956
1239	0.04612808062
1240	0.04611954789
1241	0.04610477793
1242	0.04609501971
1243	0.04608255898
1244	0.04607116784
1245	0.04605807291
1246	0.04605107316
1247	0.04603909688
1248	0.04603133437
1249	0.04602044851
1250	0.04600767475
1251	0.04599570593
1252	0.04598511668
1253	0.04597448485
1254	0.04596201018
1255	0.04595026471
1256	0.04594026694
1257	0.04592990232
1258	0.04592097429
1259	0.04590706543
1260	0.04589649513
1261	0.04588672982
1262	0.04587645223
1263	0.04586856563
1264	0.0458617216
1265	0.04584965141
1266	0.04583833955
1267	0.04582956862
1268	0.04582045109
1269	0.04580917663
1270	0.04579774303
1271	0.04578831648
1272	0.04577831755
1273	0.04576787592
1274	0.04575770525
1275	0.0457487088
1276	0.04573600184
1277	0.04572588777
1278	0.04571535918
1279	0.04570956974
1280	0.04569981931
1281	0.04569114855
1282	0.04568130561
1283	0.04567047834
1284	0.04565724454
1285	0.04565174505
1286	0.04564080828
1287	0.04563272542
1288	0.04562328205
1289	0.04561332231
1290	0.04560656902
1291	0.04559556822
1292	0.0455848408
1293	0.04557658331
1294	0.04556766972
1295	0.04556020644
1296	0.04555402215
1297	0.04554514259
1298	0.04553686061
1299	0.04552910709
1300	0.0455190484
1301	0.04550964255
1302	0.04549628236
1303	0.0454863275
1304	0.04547291503
1305	0.04546361797
1306	0.04545706008
1307	0.04544684006
1308	0.04543843645
1309	0.04543086979
1310	0.04541866225
1311	0.04541053369
1312	0.04540029642
1313	0.04539146684
1314	0.04538315071
1315	0.04537476381
1316	0.04536743059
1317	0.04535552018
1318	0.04534499145
1319	0.04533373558
1320	0.04532607796
1321	0.04531736548
1322	0.0453107298
1323	0.04530020918
1324	0.04529237061
1325	0.04527836251
1326	0.04527055481
1327	0.04526349362
1328	0.04525482318
1329	0.04524373332
1330	0.04523290325
1331	0.04522435436
1332	0.04521533069
1333	0.04520726807
1334	0.04519460756
1335	0.04518406338
1336	0.04517345238
1337	0.04516423887
1338	0.04515544801
1339	0.04514694369
1340	0.04513626758
1341	0.04512874006
1342	0.04512186242
1343	0.04511177567
1344	0.0451030688
1345	0.04509259069
1346	0.04508307413
1347	0.04507645877
1348	0.04506894942
1349	0.0450625475
1350	0.04505351013
1351	0.0450459121
1352	0.04503708287
1353	0.04502984284
1354	0.04502242859
1355	0.04501684015
1356	0.04500758165
1357	0.0450015145
1358	0.04499191042
1359	0.04498480284
1360	0.04497291768
1361	0.04496483029
1362	0.04495416416
1363	0.04494662494
1364	0.04493881162
1365	0.04493069812
1366	0.04492321917
1367	0.04491529885
1368	0.04490542369
1369	0.04489739816
1370	0.04488934137
1371	0.04488261983
1372	0.04487421664
1373	0.04486755425
1374	0.04485802207
1375	0.04485158953
1376	0.04484127501
1377	0.04483386875
1378	0.04482570556
1379	0.04481626214
1380	0.04480757785
1381	0.04479999112
1382	0.0447914599
1383	0.04478188938
1384	0.04477455902
1385	0.04476455668
1386	0.04475729184
1387	0.04475057506
1388	0.04474178653
1389	0.04472924768
1390	0.04472342014
1391	0.04471589792
1392	0.0447093268
1393	0.04470040299
1394	0.04469226198
1395	0.04468039195
1396	0.04467202071
1397	0.04466425673
1398	0.04465601621
1399	0.04464374916
1400	0.044634953
1401	0.0446279761
1402	0.04461845045
1403	0.04460819769
1404	0.04459909038
1405	0.04459290355
1406	0.04458434097
1407	0.04458053494
1408	0.04457416067
1409	0.04456722701
1410	0.04455600637
1411	0.04454723607
1412	0.04453844925
1413	0.04453108174
1414	0.04452031202
1415	0.04451246034
1416	0.04450463987
1417	0.0444971612
1418	0.04448801745
1419	0.04447780035
1420	0.04447029764
1421	0.04446296085
1422	0.04445627456
1423	0.04444788105
1424	0.04443920075
1425	0.04442845184
1426	0.04442227663
1427	0.04441558752
1428	0.04440679441
1429	0.04439897345
1430	0.04439038141
1431	0.04438161657
1432	0.04437195249
1433	0.04436413943
1434	0.04435807755
1435	0.04435056966
1436	0.04434387461
1437	0.0443368849
1438	0.04433232449
1439	0.04432572352
1440	0.04431649523
1441	0.04431163778
1442	0.04430409668
1443	0.04429733133
1444	0.04428954913
1445	0.04428282749
1446	0.04427560965
1447	0.04426811408
1448	0.04426121199
1449	0.04425261888
1450	0.04424435341
1451	0.0442373902
1452	0.04423087739
1453	0.0442240678
1454	0.04421677155
1455	0.04420929612
1456	0.04420216116
1457	0.04419550299
1458	0.04418709805
1459	0.04417721941
1460	0.04416683876
1461	0.04416064718
1462	0.04415220184
1463	0.04414457132
1464	0.0441367473
1465	0.04412939827
1466	0.04411958075
1467	0.04411160911
1468	0.04410196781
1469	0.04409417165
1470	0.04408818358
1471	0.0440839318
1472	0.04407540731
1473	0.0440675271
1474	0.04406000463
1475	0.0440502102
1476	0.04404531505
1477	0.04403679388
1478	0.04402827695
1479	0.04401888312
1480	0.0440125631
1481	0.04400350788
1482	0.04399477487
1483	0.04398607088
1484	0.04398089089
1485	0.04397380893
1486	0.04396654034
1487	0.04395872048
1488	0.04395261705
1489	0.04394418968
1490	0.04393732931
1491	0.0439311659
1492	0.04392213642
1493	0.04391506855
1494	0.04390616281
1495	0.04390010879
1496	0.04389331084
1497	0.04388669114
1498	0.04387944313
1499	0.04387353036
1500	0.04386665591
